(0.0020, 0.0120, 0.0270)	Architecture [5-29]	 Time 0.0410	 Loss 0.8259	 CELoss 0.7801	  RegLoss 0.0458	 s9 0.9476670622825623
(0.0020, 0.0100, 0.0180)	Architecture [5-34]	 Time 0.0310	 Loss 0.8336	 CELoss 0.7880	  RegLoss 0.0456	 s9 0.9464502930641174
(0.0010, 0.0110, 0.0260)	Architecture [5-39]	 Time 0.0400	 Loss 1.3756	 CELoss 1.3301	  RegLoss 0.0455	 s9 0.9459477066993713
(0.0020, 0.0130, 0.0270)	Architecture [5-44]	 Time 0.0420	 Loss 0.9538	 CELoss 0.9085	  RegLoss 0.0453	 s9 0.9442303776741028
(0.0010, 0.0090, 0.0190)	Architecture [5-49]	 Time 0.0310	 Loss 0.9353	 CELoss 0.8903	  RegLoss 0.0450	 s9 0.9426751732826233
(0.0020, 0.0100, 0.0270)	Architecture [5-54]	 Time 0.0410	 Loss 1.8824	 CELoss 1.8376	  RegLoss 0.0448	 s9 0.9409419894218445
(0.0020, 0.0140, 0.0300)	Architecture [6-4]	 Time 0.0470	 Loss 0.7321	 CELoss 0.6881	  RegLoss 0.0440	 s9 0.9360103607177734
(0.0020, 0.0080, 0.0190)	Architecture [6-9]	 Time 0.0290	 Loss 1.2854	 CELoss 1.2418	  RegLoss 0.0436	 s9 0.9332606792449951
(0.0020, 0.0110, 0.0300)	Architecture [6-14]	 Time 0.0440	 Loss 1.3847	 CELoss 1.3421	  RegLoss 0.0426	 s9 0.9269840717315674
(0.0020, 0.0070, 0.0200)	Architecture [6-19]	 Time 0.0290	 Loss 1.5467	 CELoss 1.5046	  RegLoss 0.0420	 s9 0.9232699871063232
(0.0020, 0.0110, 0.0290)	Architecture [6-24]	 Time 0.0430	 Loss 1.0507	 CELoss 1.0095	  RegLoss 0.0411	 s9 0.9174193739891052
(0.0020, 0.0100, 0.0260)	Architecture [6-29]	 Time 0.0390	 Loss 1.1650	 CELoss 1.1246	  RegLoss 0.0404	 s9 0.9125558733940125
(0.0010, 0.0090, 0.0180)	Architecture [6-34]	 Time 0.0290	 Loss 1.0407	 CELoss 1.0002	  RegLoss 0.0405	 s9 0.9133346080780029
(0.0020, 0.0100, 0.0260)	Architecture [6-39]	 Time 0.0390	 Loss 1.0121	 CELoss 0.9714	  RegLoss 0.0407	 s9 0.9147524833679199
(0.0020, 0.0110, 0.0290)	Architecture [6-44]	 Time 0.0430	 Loss 1.1057	 CELoss 1.0648	  RegLoss 0.0409	 s9 0.9156016111373901
(0.0020, 0.0120, 0.0280)	Architecture [6-49]	 Time 0.0460	 Loss 0.9719	 CELoss 0.9309	  RegLoss 0.0410	 s9 0.916641116142273
(0.0020, 0.0130, 0.0290)	Architecture [6-54]	 Time 0.0450	 Loss 1.2557	 CELoss 1.2146	  RegLoss 0.0411	 s9 0.9170798659324646
(0.0010, 0.0090, 0.0180)	Architecture [7-4]	 Time 0.0300	 Loss 1.7686	 CELoss 1.7279	  RegLoss 0.0408	 s9 0.914987325668335
(0.0010, 0.0120, 0.0260)	Architecture [7-9]	 Time 0.0410	 Loss 1.1206	 CELoss 1.0807	  RegLoss 0.0400	 s9 0.9097211956977844
(0.0020, 0.0110, 0.0260)	Architecture [7-14]	 Time 0.0400	 Loss 1.0286	 CELoss 0.9894	  RegLoss 0.0393	 s9 0.9052513837814331
(0.0020, 0.0090, 0.0190)	Architecture [7-19]	 Time 0.0310	 Loss 1.4758	 CELoss 1.4371	  RegLoss 0.0388	 s9 0.9018791317939758
(0.0020, 0.0080, 0.0190)	Architecture [7-24]	 Time 0.0300	 Loss 1.0813	 CELoss 1.0421	  RegLoss 0.0392	 s9 0.904776394367218
(0.0020, 0.0080, 0.0200)	Architecture [7-29]	 Time 0.0310	 Loss 1.5723	 CELoss 1.5331	  RegLoss 0.0392	 s9 0.9048870205879211
(0.0010, 0.0120, 0.0280)	Architecture [7-34]	 Time 0.0430	 Loss 0.8125	 CELoss 0.7730	  RegLoss 0.0396	 s9 0.9071600437164307
(0.0020, 0.0110, 0.0290)	Architecture [7-39]	 Time 0.0430	 Loss 0.9121	 CELoss 0.8727	  RegLoss 0.0394	 s9 0.9061571955680847
(0.0010, 0.0110, 0.0260)	Architecture [7-44]	 Time 0.0400	 Loss 1.0798	 CELoss 1.0405	  RegLoss 0.0393	 s9 0.905222475528717
(0.0020, 0.0090, 0.0210)	Architecture [7-49]	 Time 0.0320	 Loss 0.8440	 CELoss 0.8049	  RegLoss 0.0391	 s9 0.9044327139854431
(0.0020, 0.0060, 0.0120)	Architecture [7-54]	 Time 0.0220	 Loss 1.7938	 CELoss 1.7546	  RegLoss 0.0392	 s9 0.9046550989151001
(0.0010, 0.0140, 0.0310)	Architecture [8-4]	 Time 0.0470	 Loss 1.9265	 CELoss 1.8874	  RegLoss 0.0392	 s9 0.9046031832695007
(0.0020, 0.0090, 0.0200)	Architecture [8-9]	 Time 0.0320	 Loss 1.1472	 CELoss 1.1088	  RegLoss 0.0384	 s9 0.8997088074684143
